Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
24,22.54447,15.48745,24.15216,24.77152,18.36288,13.97526,22.08308,20.81376
25,21.78079,15.99785,26.2104,26.04512,20.91328,17.55702,22.33764,20.81376
26,15.67135,10.89385,22.3512,22.73376,17.8528,14.74278,18.01012,15.93152
27,15.41679,10.63865,23.6376,24.00736,18.61792,13.97526,18.7738,15.93152
28,22.03535,16.76345,29.81232,29.6112,23.71872,17.30118,23.865,19.78592
29,25.09007,19.31545,32.89968,31.64896,24.73888,18.0687,25.90148,20.29984
30,22.03535,16.25305,29.81232,28.84704,19.89312,14.74278,23.35588,17.47328
31,22.54447,16.25305,29.29776,29.35648,19.38304,13.97526,25.1378,19.78592
32,27.63567,21.61225,34.70064,35.72448,24.73888,18.58038,30.99268,26.9808
33,28.65391,23.65385,37.27344,38.27168,27.03424,21.9063,32.52004,29.03648
34,23.05359,19.31545,33.41424,34.96032,23.71872,20.11542,26.91972,25.18208
35,19.74431,15.99785,30.84144,32.92256,21.6784,19.09206,21.57396,22.86944
36,19.99887,17.27385,31.61328,33.94144,23.71872,21.9063,20.55572,22.86944
37,18.72607,17.78425,31.09872,32.66784,22.9536,21.65046,18.01012,19.272
38,15.41679,14.46665,26.98224,28.3376,18.61792,18.83622,14.70084,14.38976
39,15.92591,12.93545,26.2104,26.29984,17.59776,18.83622,15.20996,14.90368
40,18.47151,14.46665,27.75408,26.29984,18.87296,20.11542,16.2282,17.73024
41,16.94415,13.44585,25.69584,24.00736,17.08768,19.3479,12.4098,15.67456
42,13.12575,9.36265,21.0648,18.40352,12.24192,14.74278,7.82772,9.50752
43,12.87119,7.06585,17.97744,14.58272,10.2016,10.64934,6.30036,6.424
44,13.88943,6.30025,17.46288,13.0544,10.71168,8.60262,4.51844,6.16704
45,10.83471,4.25865,14.6328,10.76192,8.67136,6.04422,0.9546,3.8544
46,8.54367,2.47225,11.03088,8.21472,5.35584,3.48582,-0.57276,0.51392
47,11.08927,3.49305,10.7736,7.96,4.84576,4.50918,1.71828,0.51392
48,14.90767,5.27945,12.83184,9.48832,6.376,7.06758,4.00932,3.08352
49,12.61663,2.72745,11.28816,8.21472,5.35584,7.32342,1.20916,1.79872
50,8.03455,-0.84535,8.45808,4.39392,3.31552,6.30006,-2.35468,-2.05568
51,10.07103,1.19625,11.03088,4.64864,5.86592,8.60262,-0.3182,-0.77088
52,14.39855,6.55545,15.40464,7.45056,9.43648,11.16102,4.26388,3.8544
53,13.12575,7.06585,15.14736,7.19584,7.90624,8.60262,4.00932,4.36832
54,6.25263,1.70665,10.00176,1.33728,1.2752,2.20662,-1.33644,-1.54176
55,3.96159,-0.07975,8.2008,-1.46464,-0.76512,0.41574,-1.84556,-4.62528
56,7.27087,2.98265,10.7736,0.3184,1.78528,3.22998,1.46372,-2.5696
57,5.99807,1.96185,10.00176,-0.70048,1.53024,1.95078,-1.08188,-4.62528
58,-0.11137,-3.14215,4.59888,-5.03072,-2.29536,-3.16602,-7.44588,-10.79232
59,-0.87505,-4.16295,4.59888,-5.28544,-1.53024,-3.93354,-8.46412,-10.79232
60,2.17967,-1.10055,8.45808,-2.73824,2.29536,-0.09594,-6.17308,-7.45184
61,0.90687,-1.35575,7.94352,-3.24768,1.78528,0.67158,-7.44588,-8.22272
62,-3.42065,-5.18375,3.82704,-6.81376,-2.04032,-2.65434,-9.99148,-10.79232
63,-2.65697,-4.16295,3.0552,-6.30432,-2.04032,-2.65434,-6.93676,-7.19488
64,1.41599,-0.33495,5.628,-3.24768,1.02016,0.92742,-3.11836,-2.05568
65,1.41599,-0.59015,5.88528,-3.24768,0.25504,1.69494,-3.88204,-3.59744
66,-1.89329,-3.90775,4.08432,-5.79488,-2.29536,-0.35178,-6.93676,-7.96576
67,-3.16609,-4.41815,4.08432,-5.54016,-1.78528,0.1599,-7.955,-7.96576
68,-0.36593,-0.33495,7.42896,-1.46464,2.04032,4.76502,-5.66396,-3.08352
69,1.41599,2.47225,9.74448,0.57312,3.8256,6.81174,-4.1366,0.51392
70,-2.40241,-1.35575,6.65712,-2.99296,0.25504,2.97414,-6.42764,-0.25696
71,-5.20257,-4.67335,4.08432,-5.28544,-1.53024,0.67158,-6.6822,1.2848
72,-4.18433,-3.65255,5.37072,-3.24768,0.25504,1.95078,-4.90028,4.11136
73,-4.69345,-4.67335,3.56976,-4.01184,0.25504,1.69494,-7.44588,1.2848
74,-7.74817,-8.50135,-1.31856,-8.08736,-3.06048,-2.65434,-12.02796,-4.11136
75,-8.25729,-9.52215,-2.34768,-9.8704,-4.33568,-5.46858,-13.0462,-5.39616
76,-4.18433,-5.94935,0.73968,-7.83264,-3.31552,-4.70106,-10.24604,-3.59744
77,-0.87505,-4.92855,0.99696,-8.34208,-4.59072,-5.46858,-9.48236,-5.1392
78,-2.91153,-9.26695,-3.89136,-13.43648,-9.69152,-8.53866,-13.80988,-10.79232
79,-5.20257,-12.58455,-7.75056,-16.74784,-11.98688,-10.32954,-15.84636,-12.33408
80,-2.14785,-9.01175,-5.43504,-13.18176,-7.6512,-6.2361,-12.28252,-7.96576
81,-1.12961,-6.45975,-3.11952,-10.37984,-4.59072,-3.42186,-11.00972,-7.7088
82,-3.42065,-8.50135,-3.11952,-11.65344,-5.35584,-3.6777,-13.30076,-10.79232
83,-4.43889,-9.52215,-2.0904,-12.67232,-4.59072,-1.1193,-14.06444,-11.5632
84,-2.14785,-6.45975,0.99696,-10.37984,-1.02016,2.97414,-10.75516,-8.22272
85,-0.36593,-4.67335,2.79792,-8.5968,-0.25504,4.50918,-8.46412,-5.1392
86,-3.16609,-6.45975,0.99696,-10.88928,-3.31552,2.20662,-9.48236,-5.91008
87,-2.14785,-6.20455,1.51152,-10.37984,-3.8256,3.74166,-8.97324,-5.91008
88,3.19791,-0.84535,6.39984,-5.28544,0.51008,8.34678,-5.4094,-3.34048
89,7.27087,2.72745,9.74448,-0.9552,2.80544,8.60262,-2.8638,-1.2848
90,5.74351,1.19625,7.68624,-1.97408,1.2752,5.2767,-4.64572,-3.8544
91,3.19791,-1.35575,4.85616,-2.73824,1.02016,6.04422,-7.70044,-6.93792
92,2.94335,-1.61095,5.88528,-1.20992,2.80544,8.09094,-8.97324,-6.68096
93,0.14319,-4.16295,4.59888,-3.5024,1.02016,3.9975,-11.7734,-8.9936
94,-5.96625,-11.30855,-2.0904,-10.12512,-4.84576,-3.16602,-17.37372,-14.90368
95,-6.47537,-12.07415,-3.63408,-11.65344,-5.61088,-3.42186,-16.8646,-14.1328
96,1.16143,-3.90775,3.82704,-5.54016,0.25504,2.46246,-8.46412,-4.36832
97,7.52543,3.23785,10.51632,0.06368,5.1008,6.04422,-1.33644,2.82656
98,5.99807,1.45145,8.45808,-1.97408,3.57056,3.48582,-2.8638,1.54176
99,2.94335,-2.12135,3.82704,-5.79488,0.76512,1.4391,-5.91852,-2.05568
100,4.72527,-1.61095,4.3416,-5.28544,2.29536,2.7183,-4.64572,-1.2848
101,5.23439,-1.61095,4.85616,-5.79488,2.5504,2.97414,-4.64572,-1.2848
102,1.16143,-6.20455,1.25424,-10.12512,-1.2752,0.92742,-8.46412,-4.62528
103,0.65231,-6.45975,0.4824,-10.63456,-2.04032,1.95078,-8.97324,-5.39616
104,5.48895,-2.12135,4.59888,-6.81376,1.78528,5.02086,-4.64572,-2.31264
105,7.01631,-0.84535,6.14256,-5.28544,2.5504,5.2767,-3.62748,-1.54176
106,4.47071,-2.63175,4.59888,-6.0496,0.0,2.20662,-4.90028,-2.31264
107,6.50719,-0.33495,7.68624,-2.73824,1.78528,3.74166,-1.591,2.05568
108,13.38031,6.81065,14.6328,4.1392,6.63104,8.09094,5.28212,8.47968
109,14.39855,8.08665,15.66192,4.64864,6.63104,7.06758,6.30036,7.96576
110,6.76175,1.19625,8.71536,-1.46464,-0.25504,1.69494,0.19092,1.79872
111,-0.36593,-4.92855,2.28336,-6.55904,-6.12096,-2.65434,-4.39116,-2.5696
112,-0.62049,-4.92855,2.28336,-7.83264,-7.39616,-4.70106,-3.88204,-2.82656
113,-1.12961,-5.18375,2.02608,-10.37984,-9.43648,-7.5153,-4.90028,-5.39616
114,-4.69345,-9.26695,-0.804,-15.47424,-13.26208,-10.32954,-7.19132,-8.47968
115,-6.47537,-10.79815,-0.804,-16.49312,-13.26208,-9.30618,-6.42764,-6.68096
116,-3.16609,-7.48055,1.51152,-12.92704,-9.69152,-5.21274,-3.11836,-2.5696
117,0.39775,-5.43895,2.02608,-12.16288,-7.90624,-3.42186,-2.8638,-2.05568
118,-1.38417,-7.48055,-0.804,-15.47424,-10.2016,-5.46858,-7.44588,-5.1392
119,-1.38417,-6.45975,-0.03216,-13.94592,-9.69152,-5.21274,-7.44588,-4.62528
120,4.97983,0.17545,6.14256,-6.30432,-3.57056,0.41574,-0.57276,1.2848
121,8.03455,3.49305,9.22992,-1.97408,-0.76512,2.97414,2.73652,4.62528
122,4.72527,0.43065,6.39984,-4.26656,-3.06048,-0.60762,1.46372,3.08352
123,3.19791,-1.61095,5.11344,-6.0496,-2.5504,-2.14266,1.20916,1.79872
124,5.74351,1.70665,8.71536,-4.01184,2.5504,1.4391,4.26388,3.59744
125,5.74351,2.21705,9.74448,-3.75712,4.08064,2.46246,5.28212,3.34048
126,2.43423,-1.35575,6.65712,-6.81376,0.51008,-1.63098,3.5002,0.77088
127,2.94335,-1.35575,6.65712,-6.30432,0.51008,-2.14266,6.0458,2.82656
128,8.79823,3.49305,11.54544,-1.20992,6.12096,1.4391,12.66436,9.50752
129,10.32559,5.02425,13.86096,0.57312,8.16128,2.7183,13.93716,11.5632
130,5.74351,0.94105,11.03088,-2.2288,5.61088,1.69494,8.84596,8.73664
131,4.97983,-0.07975,11.03088,-2.2288,6.63104,4.25334,7.57316,9.50752
132,9.81647,5.02425,16.43376,3.12032,12.49696,9.88182,12.15524,15.67456
133,8.54367,6.55545,18.23472,4.1392,14.28224,10.3935,11.64612,18.50112
134,1.67055,2.72745,15.14736,0.3184,10.96672,6.81174,6.55492,16.18848
135,1.41599,3.23785,15.9192,1.592,11.98688,6.5559,8.33684,16.44544
136,7.52543,8.85225,21.32208,7.96,17.34272,10.64934,15.71908,21.07072
137,9.05279,9.61785,22.60848,10.5072,17.8528,11.41686,16.99188,21.8416
138,4.47071,4.25865,17.2056,7.45056,12.752,8.34678,11.90068,16.44544
139,3.19791,2.47225,14.11824,5.92224,11.22176,8.34678,10.62788,13.61888
140,7.77999,5.53465,15.66192,7.96,13.51712,10.3935,14.44628,14.38976
141,9.56191,6.81065,15.9192,7.45056,13.00704,7.57926,14.19172,12.59104
142,8.28911,3.49305,12.31728,3.88448,8.67136,2.46246,9.8642,8.73664
143,8.79823,2.72745,10.51632,3.37504,8.41632,2.20662,10.11876,9.76448
144,11.85295,5.02425,12.31728,5.92224,11.22176,4.76502,12.4098,12.848
145,10.32559,4.25865,11.28816,4.90336,10.71168,4.50918,10.11876,11.04928
146,6.50719,2.21705,9.4872,2.8656,8.67136,2.20662,8.5914,8.47968
147,8.03455,5.02425,12.31728,6.6864,11.98688,4.76502,13.17348,11.30624
148,13.12575,10.38345,17.2056,13.0544,18.10784,9.88182,19.79204,16.44544
149,13.88943,11.40425,17.97744,15.85632,19.128,11.92854,20.81028,16.7024
150,10.58015,7.57625,13.3464,12.79968,14.79232,9.37014,17.75556,13.36192
151,11.59839,6.81065,12.83184,10.76192,13.26208,9.88182,18.51924,14.64672
152,15.16223,9.87305,15.40464,11.7808,15.55744,12.44022,22.84676,19.272
153,13.63487,9.10745,14.11824,10.25248,14.53728,9.88182,23.35588,18.24416
154,8.54367,4.25865,8.97264,5.15808,9.18144,3.74166,19.53748,12.59104
155,7.77999,3.23785,7.68624,3.37504,7.39616,0.92742,19.02836,10.2784
156,10.58015,5.78985,9.74448,4.90336,9.94656,1.4391,20.81028,11.82016
157,10.58015,6.04505,10.00176,5.15808,9.94656,-0.35178,20.0466,10.53536
158,7.52543,3.23785,7.94352,3.62976,6.88608,-4.18938,18.26468,7.7088
159,7.52543,2.98265,8.45808,4.39392,7.90624,-3.93354,20.55572,9.50752
160,11.08927,6.30025,12.83184,8.21472,11.73184,-0.09594,23.61044,14.90368
161,11.59839,6.55545,13.86096,9.48832,11.4768,-0.09594,22.33764,15.67456
162,8.28911,2.98265,10.00176,6.17696,6.63104,-3.6777,19.02836,11.04928
163,7.27087,2.47225,8.45808,5.66752,5.35584,-3.6777,18.7738,10.2784
164,11.85295,6.81065,12.83184,10.25248,9.43648,0.92742,22.84676,15.16064
165,14.14399,9.10745,15.14736,11.52608,11.98688,2.46246,23.61044,16.95936
166,11.08927,6.30025,12.31728,8.46944,10.71168,-0.35178,19.79204,13.36192
167,10.83471,6.30025,11.80272,7.70528,11.22176,-0.35178,20.30116,13.87584
168,15.92591,10.89385,15.66192,10.76192,14.53728,3.9975,26.4106,19.01504
169,17.45327,12.42505,17.2056,11.7808,15.3024,6.04422,28.9562,21.32768
170,14.65311,8.85225,13.86096,8.72416,11.98688,4.25334,25.1378,17.47328
171,12.87119,6.55545,11.03088,7.19584,9.69152,2.7183,21.57396,14.64672
172,13.12575,8.08665,12.57456,9.2336,11.22176,2.97414,20.81028,15.4176
173,11.34383,8.34185,13.3464,11.01664,11.4768,2.7183,19.53748,15.16064
174,10.07103,7.06585,12.31728,10.25248,10.71168,3.22998,19.28292,14.38976
175,13.38031,9.36265,14.6328,13.30912,14.28224,7.8351,23.865,18.24416
176,19.99887,14.97705,20.29296,20.696,21.16832,14.48694,30.99268,25.18208
177,24.07183,19.57065,24.40944,26.04512,24.73888,17.30118,34.81108,29.29344
178,22.54447,19.06025,24.66672,25.28096,24.48384,15.76614,34.30196,30.06432
179,23.56271,20.84665,25.69584,25.7904,25.75904,15.25446,36.08388,33.91872
180,27.89023,24.41945,28.7832,28.08288,28.30944,16.02198,39.39316,37.2592
181,24.32639,21.35705,24.924,25.28096,24.99392,12.69606,35.82932,32.63392
182,13.38031,11.14905,14.37552,16.62048,16.5776,4.76502,25.64692,22.35552
183,6.50719,4.76905,8.2008,12.03552,11.22176,-0.60762,18.51924,16.18848
184,6.50719,5.78985,10.25904,13.81856,12.49696,1.18326,17.501,17.47328
185,4.97983,6.30025,11.54544,14.07328,13.51712,3.22998,15.71908,16.7024
186,1.67055,4.00345,9.74448,12.03552,12.49696,2.46246,12.66436,13.87584
187,3.96159,6.04505,11.28816,13.0544,14.0272,4.50918,14.44628,13.61888
188,11.85295,11.91465,15.9192,16.62048,16.83264,9.1143,20.30116,16.95936
189,15.67135,14.46665,17.72016,16.36576,15.04736,10.3935,23.10132,17.73024
190,12.10751,10.12825,14.37552,12.29024,10.45664,7.06758,19.28292,15.67456
191,9.30735,7.32105,12.83184,10.76192,9.94656,5.78838,17.75556,15.4176
192,11.85295,9.87305,15.66192,13.56384,14.0272,7.57926,21.06484,18.50112
193,13.63487,11.40425,16.94832,14.07328,15.3024,9.1143,20.81028,19.01504
194,11.59839,9.10745,14.89008,12.54496,13.00704,9.88182,16.73732,15.93152
195,12.10751,9.36265,15.14736,13.30912,13.77216,13.71942,17.24644,15.16064
196,15.92591,13.19065,17.72016,16.36576,17.8528,18.58038,22.84676,17.21632
197,17.19871,13.95625,17.97744,16.62048,18.61792,18.83622,24.11956,16.44544
198,12.61663,8.59705,12.83184,12.54496,14.0272,13.97526,19.28292,12.07712
199,10.83471,5.78985,10.51632,10.25248,12.24192,12.44022,18.51924,10.53536
200,14.14399,7.57625,12.06,10.76192,13.77216,14.48694,22.84676,12.07712
201,14.65311,6.81065,10.7736,8.72416,12.24192,12.44022,22.33764,10.02144
202,9.81647,1.70665,5.88528,3.62976,7.14112,7.06758,17.75556,4.62528
203,9.05279,1.45145,6.14256,4.1392,7.90624,6.5559,20.30116,6.424
204,15.16223,7.57625,11.80272,9.99776,13.00704,10.13766,26.66516,13.10496
205,19.48975,11.91465,15.40464,14.58272,14.53728,12.18438,29.46532,16.95936
206,18.98063,12.68025,16.69104,16.8752,14.0272,11.16102,29.46532,19.01504
207,19.23519,14.46665,19.26384,20.696,17.08768,11.6727,30.99268,23.1264
208,21.52623,17.52905,23.38032,25.28096,22.9536,15.25446,35.57476,27.75168
209,24.07183,19.31545,25.95312,27.57344,24.99392,16.7895,39.1386,31.09216
210,23.30815,18.80505,25.43856,26.29984,23.20864,16.02198,39.39316,32.12
211,23.81727,20.33625,25.43856,26.80928,23.20864,16.53366,39.1386,33.4048
212,26.61743,24.67465,29.29776,30.37536,26.01408,19.60374,40.66596,35.9744
213,27.63567,25.95065,32.12784,31.13952,27.03424,21.13878,40.4114,35.46048
214,25.09007,23.14345,30.58416,27.82816,24.2288,19.85958,35.82932,31.09216
215,24.32639,20.84665,28.26864,24.77152,22.18848,19.60374,31.75636,25.95296
216,27.38111,22.63305,29.04048,24.00736,22.9536,22.16214,32.26548,23.64032
217,25.34463,22.12265,27.23952,21.9696,21.16832,21.65046,29.97444,19.52896
218,18.47151,15.48745,21.83664,17.63936,15.55744,17.81286,22.84676,12.59104
219,15.92591,12.16985,19.00656,15.85632,13.77216,16.27782,18.51924,9.25056
220,19.23519,15.48745,21.0648,18.91296,17.34272,20.37126,21.3194,11.82016
221,20.25343,17.27385,22.86576,21.46016,19.128,22.67382,23.35588,13.10496
222,16.68959,13.95625,20.29296,19.4224,17.08768,20.88294,21.3194,10.79232
223,15.16223,10.89385,18.23472,18.40352,16.32256,20.37126,20.81028,10.53536
224,18.98063,13.19065,20.80752,20.696,19.89312,23.69718,25.39236,13.61888
225,21.78079,17.01865,23.89488,23.49792,23.20864,26.76726,27.42884,15.67456
226,19.74431,17.27385,23.12304,24.26208,23.46368,26.25558,24.62868,15.16064
227,18.72607,17.52905,22.3512,25.28096,23.46368,24.97638,25.1378,17.73024
228,22.28991,19.82585,24.15216,27.31872,26.01408,25.99974,30.48356,23.38336
229,24.07183,19.57065,24.15216,27.064,26.52416,26.25558,32.7746,25.18208
230,20.50799,14.97705,21.32208,23.49792,23.46368,23.1855,30.229,22.61248
231,18.72607,14.46665,21.83664,22.98848,24.2288,23.44134,30.73812,24.15424
232,22.79903,19.82585,27.75408,26.80928,28.56448,27.27894,36.84756,31.09216
233,25.85375,23.14345,30.84144,29.35648,30.85984,28.3023,41.17508,34.94656
234,25.85375,22.37785,29.81232,28.3376,29.07456,25.23222,40.66596,35.20352
235,27.63567,23.65385,31.09872,29.6112,30.34976,24.72054,41.42964,37.2592
236,30.69039,26.46105,33.67152,31.64896,33.41024,27.53478,43.21156,39.31488
237,27.63567,23.39865,30.32688,28.3376,30.85984,25.99974,40.15684,35.9744
238,21.52623,17.27385,22.60848,21.71488,24.2288,20.88294,34.0474,30.32128
239,19.99887,14.72185,18.74928,19.67712,21.6784,19.3479,30.229,26.72384
240,20.25343,12.93545,16.94832,19.16768,21.42336,20.6271,26.15604,21.8416
241,15.67135,7.83145,11.03088,14.58272,17.34272,17.30118,17.501,11.82016
242,8.79823,1.19625,2.79792,7.19584,10.45664,10.90518,9.35508,2.31264
243,7.01631,-1.35575,-0.54672,4.1392,8.16128,8.34678,7.3186,0.0
244,10.32559,0.68585,1.51152,5.66752,10.71168,11.41686,9.8642,2.82656
245,9.56191,-0.07975,0.4824,3.88448,9.18144,10.64934,7.3186,0.0
246,2.43423,-7.22535,-7.236,-2.99296,1.53024,3.48582,0.44548,-8.73664
247,-2.14785,-11.81895,-12.89616,-8.08736,-3.57056,-0.60762,-2.60924,-14.64672
248,-0.36593,-10.03255,-11.35248,-8.08736,-3.8256,0.92742,-0.3182,-13.61888
249,-0.36593,-8.50135,-9.03696,-8.34208,-4.08064,2.46246,-1.591,-13.61888
250,-4.43889,-12.07415,-12.63888,-11.144,-6.63104,1.69494,-5.91852,-18.50112
251,-5.71169,-14.11575,-15.21168,-11.65344,-6.12096,3.48582,-6.6822,-20.5568
252,-1.89329,-10.28775,-12.3816,-7.83264,-1.78528,6.30006,-3.37292,-16.44544
253,-0.62049,-7.48055,-9.29424,-5.54016,-0.25504,7.32342,-1.591,-13.10496
254,-3.92977,-10.03255,-10.83792,-8.08736,-4.84576,2.7183,-3.37292,-15.93152
255,-2.65697,-9.77735,-10.83792,-8.34208,-6.88608,-0.09594,-2.60924,-16.18848
256,3.19791,-4.16295,-6.20688,-3.24768,-2.5504,3.22998,1.71828,-10.2784
257,3.70703,-1.86615,-3.89136,-1.20992,0.0,5.78838,1.71828,-7.19488
258,-0.62049,-4.92855,-5.17776,-4.01184,-1.53024,2.7183,-1.84556,-8.73664
259,0.39775,-2.88695,-1.31856,-1.20992,0.76512,3.74166,0.9546,-5.39616
260,7.77999,5.02425,7.42896,6.6864,7.6512,11.41686,9.8642,2.5696
261,12.87119,9.36265,11.28816,10.25248,11.22176,13.97526,14.19172,5.91008
262,9.56191,5.53465,7.17168,5.4128,7.39616,7.8351,9.60964,1.02784
263,5.48895,1.96185,3.82704,1.33728,5.35584,3.9975,5.79124,-2.05568
264,5.74351,3.49305,5.11344,2.35616,7.90624,6.81174,7.57316,0.51392
265,6.50719,4.51385,6.9144,2.8656,10.2016,10.90518,10.37332,4.11136
266,4.97983,3.23785,6.14256,2.10144,10.2016,11.92854,10.88244,5.65312
267,5.99807,4.25865,7.94352,4.64864,12.752,13.46358,14.19172,10.2784
268,10.58015,8.59705,12.31728,9.99776,18.10784,16.7895,20.0466,16.95936
269,11.59839,9.61785,12.57456,12.54496,19.63808,17.81286,20.0466,18.50112
270,6.50719,4.76905,8.2008,9.48832,16.5776,15.5103,14.9554,13.87584
271,3.70703,1.45145,5.628,6.94112,15.04736,14.99862,12.15524,10.53536
272,8.28911,5.02425,9.22992,10.76192,17.34272,18.83622,14.19172,12.848
273,10.07103,6.81065,12.06,13.81856,19.128,21.13878,13.42804,13.61888
274,4.97983,2.47225,8.45808,10.76192,16.83264,18.83622,7.06404,8.22272
275,3.70703,0.94105,5.88528,9.48832,16.83264,18.83622,5.02756,4.62528
276,8.03455,5.02425,8.71536,12.29024,19.89312,22.16214,10.11876,5.91008
277,10.07103,6.55545,10.00176,13.0544,20.14816,21.39462,12.4098,5.65312
278,6.25263,2.21705,5.37072,9.48832,15.55744,15.25446,7.57316,2.82656
279,4.21615,0.17545,2.79792,8.97888,13.77216,13.20774,5.02756,3.59744
280,5.74351,2.21705,4.3416,11.7808,16.83264,16.53366,7.06404,6.424
281,5.99807,2.47225,4.08432,12.03552,17.8528,18.0687,8.08228,5.91008
282,2.68879,-2.63175,-1.57584,4.64864,11.73184,13.20774,2.2274,-0.51392
283,-0.11137,-6.20455,-4.92048,-0.9552,7.6512,9.1143,-3.37292,-4.36832
284,1.92511,-4.41815,-3.11952,-0.19104,10.2016,10.90518,-3.37292,-2.82656
285,1.41599,-5.18375,-4.40592,-1.71936,9.94656,12.44022,-5.4094,-6.16704
286,-3.67521,-10.79815,-10.06608,-7.83264,4.33568,8.60262,-9.48236,-12.33408
287,-6.47537,-14.11575,-13.668,-11.39872,0.76512,3.9975,-9.99148,-14.90368
288,-5.96625,-14.88135,-14.43984,-11.65344,0.0,1.4391,-9.48236,-14.64672
289,-7.49361,-16.66775,-16.49808,-13.6912,-1.2752,-0.35178,-11.26428,-15.4176
290,-10.54833,-18.45415,-18.04176,-16.2384,-3.31552,-1.88682,-13.0462,-15.67456
291,-11.31201,-17.94375,-17.26992,-16.49312,-3.8256,-3.16602,-12.02796,-13.87584
292,-6.98449,-13.60535,-12.12432,-12.92704,-0.76512,-1.63098,-7.19132,-9.50752
293,-3.67521,-10.28775,-6.97872,-10.63456,1.2752,-1.63098,-3.37292,-6.424
294,-4.18433,-10.28775,-5.69232,-10.88928,0.76512,-2.65434,-2.8638,-6.68096
295,-1.38417,-7.48055,-2.60496,-7.57792,3.8256,-0.60762,0.9546,-3.08352
296,5.74351,-0.07975,4.59888,-0.70048,9.94656,2.97414,7.57316,3.59744
297,10.07103,5.53465,10.51632,3.88448,12.49696,3.74166,11.137,8.22272
298,10.07103,7.06585,12.83184,4.90336,11.22176,0.92742,11.39156,8.73664
299,11.08927,7.83145,14.11824,4.90336,10.45664,0.1599,11.39156,8.47968
300,15.16223,10.38345,16.17648,5.4128,11.98688,3.22998,13.42804,10.02144
301,15.16223,10.63865,15.66192,3.88448,11.22176,4.25334,13.6826,9.76448
302,11.59839,7.57625,13.08912,1.84672,8.41632,3.22998,10.37332,7.19488
303,12.61663,8.08665,13.60368,5.15808,10.2016,6.04422,10.88244,7.96576
304,17.45327,12.42505,17.72016,10.5072,15.81248,11.6727,14.19172,12.07712
305,15.41679,11.14905,16.69104,7.96,15.04736,11.6727,11.39156,9.76448
306,8.28911,5.02425,10.51632,1.33728,8.9264,6.30006,6.0458,4.62528
307,5.48895,1.96185,7.17168,-1.46464,6.376,2.46246,6.0458,2.82656
308,7.01631,2.47225,7.94352,0.82784,7.39616,2.97414,8.08228,3.08352
309,7.52543,1.96185,9.22992,2.10144,8.41632,3.9975,7.57316,2.5696
310,4.97983,-0.33495,8.45808,1.33728,7.6512,3.22998,6.30036,2.05568
311,4.72527,-0.84535,8.2008,2.10144,7.90624,2.97414,8.84596,2.82656
312,7.52543,1.96185,10.51632,5.92224,10.2016,5.78838,12.66436,5.65312
313,6.76175,1.70665,9.22992,6.43168,9.43648,7.06758,11.39156,4.36832
314,1.16143,-3.39735,4.59888,2.10144,5.1008,4.25334,5.79124,-0.25696
315,-0.87505,-5.69415,3.56976,-0.44576,4.59072,3.9975,5.02756,-1.02784
316,2.68879,-2.63175,7.68624,1.33728,7.90624,7.32342,9.8642,3.59744
